0,1,2,3,4,5,6
교양,GEDT019-42,프로그래밍기초와실습,등국홍,화13:30-14:45【22319】목12:00-13:15【27422】,3,
교양,GEDT019-44,프로그래밍기초와실습,김영훈,월13:30-14:45【21502】수12:00-13:15【22111】,3,
교양,GEDT019-45,프로그래밍기초와실습,길이만,화12:00-13:15【21534】목13:30-14:45【22306】,3,
교양,GEDI010-01,경제학입문,양은모,화13:30-14:45【31606】목12:00-13:15【31606】,3,
교양,GEDI010-I1,경제학입문,김민성,【iCampus 수업】,3,
교양,GEDI016-01,기초독어1,오윤희,화09:00-10:15【미지정】목10:30-11:45【미지정】,3,
교양,GEDI016-02,기초독어1,이혜정,화10:30-11:45【미지정】목09:00-10:15【미지정】,3,
교양,GEDI016-03,기초독어1,홍문표,화13:30-14:45【미지정】목12:00-13:15【미지정】,3,
교양,GEDI016-04,기초독어1,이정준,화12:00-13:15【미지정】목13:30-14:45【미지정】,3,
교양,GEDI018-01,기초러시아어1,오종우,수09:00-10:15【미지정】수10:30-11:45【미지정】,3,
교양,GEDI018-02,기초러시아어1,최정현,월12:00-13:15【미지정】수13:30-14:45【미지정】,3,
교양,GEDI018-03,기초러시아어1,이남경,화16:30-17:45【미지정】목15:00-16:15【미지정】,3,
교양,GEDI020-01,기초일본어1,박선옥,금09:00-10:15【미지정】금10:30-11:45【미지정】,3,
교양,GEDI021-01,기초일본어2,류희승,월13:30-14:45【미지정】수12:00-13:15【미지정】,3,
교양,GEDI014-01,기초중국어1,김보영,월12:00-13:15【미지정】수13:30-14:45【미지정】,3,
교양,GEDI014-02,기초중국어1,윤애경,월15:00-16:15【미지정】수16:30-17:45【미지정】,3,
교양,GEDI014-05,기초중국어1,김선희,화12:00-13:15【미지정】목13:30-14:45【미지정】,3,
교양,GEDI014-06,기초중국어1,김선희,화15:00-16:15【미지정】목16:30-17:45【미지정】,3,
교양,GEDI012-01,기초프랑스어1,김영,화10:30-11:45【미지정】목09:00-10:15【미지정】,3,
교양,GEDI012-03,기초프랑스어1,노란,화13:30-14:45【미지정】목12:00-13:15【미지정】,3,
교양,GEDI012-04,기초프랑스어1,김인식,화15:00-16:15【미지정】목16:30-17:45【미지정】,3,
교양,GEDI023-01,기초한문,김종서,월15:00-16:15【미지정】수16:30-17:45【미지정】,3,
교양,GEDI023-02,기초한문,김동석,화12:00-13:15【미지정】목13:30-14:45【미지정】,3,
교양,GEDI023-03,기초한문,조영미,화09:00-10:15【미지정】목10:30-11:45【미지정】,3,
교양,GEDI023-04,기초한문,임영길,월10:30-11:45【미지정】수09:00-10:15【미지정】,3,
교양,GEDI001-01,동양사상입문,안승우,화16:30-17:45【미지정】목15:00-16:15【미지정】,3,
교양,GEDI001-I1,동양사상입문,신정근,【iCampus 수업】,3,
교양,GEDI003-01,문학입문,장지영,월13:30-14:45【미지정】수12:00-13:15【미지정】,3,
교양,GEDI003-02,문학입문,전성규,월16:30-17:45【미지정】수15:00-16:15【미지정】,3,
교양,GEDI003-04,문학입문,최진석,금09:00-10:15【미지정】금10:30-11:45【미지정】,3,
교양,GEDI003-05,문학입문,성현경,화13:30-14:45【미지정】목12:00-13:15【미지정】,3,
교양,GEDB001-01,미분적분학1,조윤형,화12:00-13:15【50307】목13:30-14:45【50307】,3,
교양,GEDB001-02,미분적분학1,배종식,금09:00-10:15【50106】금10:30-11:45【50106】,3,
교양,GEDB033-01,빅데이터와통계학,홍종선,금15:00-16:15【33203】금16:30-17:45【33203】,3,
교양,GEDI026-I1,사회과학입문,박성민,【iCampus 수업】,3,
교양,GEDI009-01,사회학입문,고성호,월09:00-10:15【61703】월10:30-11:45【61703】,3,
교양,GEDI009-02,사회학입문,정태인,수09:00-10:15【61801】수10:30-11:45【61801】,3,
교양,GEDI009-03,사회학입문,정태인,목09:00-10:15【61801】목10:30-11:45【61801】,3,
교양,GEDI009-04,사회학입문,김연철,금09:00-10:15【61703】금10:30-11:45【61703】,3,
교양,GEDI009-05,사회학입문,구정우,월15:00-16:15【32211】수16:30-17:45【32211】,3,
교양,GEDI009-I1,사회학입문,김상욱,【iCampus 수업】,3,
교양,GEDB016-01,생명과학1,이우성,월09:00-10:15【50412】월10:30-11:45【50412】,3,
교양,GEDB003-01,선형대수학,윤상운,화09:00-10:15【50411】화10:30-11:45【50411】,3,
교양,GEDB003-02,선형대수학,설한국,수09:00-10:15【61607】수10:30-11:45【61607】,3,
교양,GEDI008-01,심리학입문,권영미,화12:00-13:15【61801】목13:30-14:45【61801】,3,
교양,GEDI008-02,심리학입문,박형생,화15:00-16:15【31606】목16:30-17:45【31606】,3,
교양,GEDI008-03,심리학입문,노혜경,월09:00-10:15【50106】월10:30-11:45【50106】,3,
교양,GEDI008-04,심리학입문,노혜경,금09:00-10:15【61801】금10:30-11:45【61801】,3,
교양,GEDI008-05,심리학입문,김금미,화09:00-10:15【50106】화10:30-11:45【50106】,3,
교양,GEDI008-I1,심리학입문,최훈석,【iCampus 수업】,3,
교양,GEDI008-I2,심리학입문,장혜인,【iCampus 수업】,3,
교양,GEDI002-01,언어학입문,주경진,월09:00-10:15【미지정】월10:30-11:45【미지정】,3,
교양,GEDI002-02,언어학입문,박희수,수09:00-10:15【미지정】수10:30-11:45【미지정】,3,
교양,GEDI002-03,언어학입문,문정원,화09:00-10:15【미지정】화10:30-11:45【미지정】,3,
교양,GEDI004-02,역사학입문,남기현,월12:00-13:15【미지정】수13:30-14:45【미지정】,3,
교양,GEDI004-03,역사학입문,이진일,수09:00-10:15【미지정】수10:30-11:45【미지정】,3,
교양,GEDI004-04,역사학입문,연정은,화10:30-11:45【미지정】목09:00-10:15【미지정】,3,
교양,GEDI004-05,역사학입문,유정애,화13:30-14:45【미지정】목12:00-13:15【미지정】,3,
교양,GEDB008-01,일반물리학1,이주열,금12:00-13:15【33301】금13:30-14:45【33301】,3,
교양,GEDB012-01,일반화학1,팽기욱,금09:00-10:15【32208】금10:30-11:45【32208】,3,
교양,GEDI007-01,정치학입문,권영승,화09:00-10:15【61801】화10:30-11:45【61801】,3,
교양,GEDI007-I1,정치학입문,조원빈,【iCampus 수업】,3,
교양,GEDI005-01,철학입문,김시형,수09:00-10:15【미지정】수10:30-11:45【미지정】,3,
교양,GEDI005-02,철학입문,정은해,목18:00-19:15【미지정】목19:30-20:45【미지정】,3,
교양,GEDI005-03,철학입문,정은해,화16:30-17:45【미지정】목15:00-16:15【미지정】,3,
교양,GEDI005-04,철학입문,이성준,화09:00-10:15【미지정】화10:30-11:45【미지정】,3,
교양,GEDI024-01,희랍어,김태경,금09:00-10:15【미지정】금10:30-11:45【미지정】,3,
교양,GEDI010-41,경제학입문,이해춘,목09:00-10:15【26421】목10:30-11:45【26421】,3,
교양,GEDB020-41,고급미분적분학1,김현수,금12:00-13:15【51155】금13:30-14:45【51155】,3,
교양,GEDB026-41,고급생명과학1,김승철,금09:00-10:15【51207】금10:30-11:45【51207】,3,
교양,GEDB026-42,고급생명과학1,윤환수,금15:00-16:15【51207】금16:30-17:45【51207】,3,
교양,GEDB004-41,공학수학1,박준현,화09:00-10:15【27111】목10:30-11:45【27111】,3,
교양,GEDB004-42,공학수학1,박준현,화10:30-11:45【27111】목09:00-10:15【27111】,3,
교양,GEDB004-43,공학수학1,박준현,화15:00-16:15【27111】목16:30-17:45【27111】,3,
교양,GEDB004-44,공학수학1,박준현,화16:30-17:45【27111】목15:00-16:15【27111】,3,
교양,GEDB004-45,공학수학1,최문택,화09:00-10:15【51155】화10:30-11:45【51155】,3,
교양,GEDB004-46,공학수학1,최문택,목09:00-10:15【51155】목10:30-11:45【51155】,3,
교양,GEDB004-47,공학수학1,최문택,화15:00-16:15【51155】목16:30-17:45【51155】,3,
교양,GEDB004-48,공학수학1,최문택,화16:30-17:45【51155】목15:00-16:15【51155】,3,
교양,GEDB004-49,공학수학1,권영돈,월12:00-13:15【26515】수13:30-14:45【26515】,3,
교양,GEDB004-50,공학수학1,최현기,월13:30-14:45【26515】수12:00-13:15【26515】,3,
교양,GEDB004-51,공학수학1,모하메드엘딘,화15:00-16:15【27532】목16:30-17:45【27532】,3,
교양,GEDB004-52,공학수학1,김응기,월15:00-16:15【400126】수16:30-17:45【400126】,3,
교양,GEDB004-53,공학수학1,이경식,월09:00-10:15【22211】수10:30-11:45【22211】,3,
교양,GEDB004-54,공학수학1,송봉식,월13:30-14:45【27117】수12:00-13:15【27117】,3,
교양,GEDB004-55,공학수학1,손동희,화15:00-16:15【26515】목16:30-17:45【26515】,3,
교양,GEDB004-56,공학수학1,손동희,화16:30-17:45【26515】목15:00-16:15【26515】,3,
교양,GEDB004-57,공학수학1,미트라게게르치,금09:00-10:15【21502】금10:30-11:45【21502】,3,
교양,GEDB004-58,공학수학1,강주훈,화16:30-17:45【26311】목15:00-16:15【26311】,3,
교양,GEDB005-41,공학수학2,박문수,월15:00-16:15【22211】수16:30-17:45【22211】,3,
교양,GEDI016-41,기초독어1,오민정,화09:00-10:15【미지정】화10:30-11:45【미지정】,3,
교양,GEDI020-41,기초일본어1,구현숙,화09:00-10:15【미지정】목10:30-11:45【미지정】,3,
교양,GEDI014-41,기초중국어1,이소화,월15:00-16:15【미지정】수16:30-17:45【미지정】,3,
교양,GEDI023-41,기초한문,이은영,화15:00-16:15【미지정】목16:30-17:45【미지정】,3,
교양,GEDB001-41,미분적분학1,김세기,수11:00-11:50【51308】수12:00-12:50【51308】,3,
교양,GEDB001-42,미분적분학1,김세기,월11:00-11:50【51308】월12:00-12:50【51308】,3,
교양,GEDB001-43,미분적분학1,이혜경,월12:00-13:15【85718】수13:30-14:45【85718】,3,
교양,GEDB001-44,미분적분학1,김응기,월13:30-14:45【85718】수12:00-13:15【85718】,3,
교양,GEDB001-45,미분적분학1,김미경,월15:00-16:15【51306】수16:30-17:45【51306】,3,
교양,GEDB001-46,미분적분학1,허석문,금12:00-13:15【85613】금13:30-14:45【85613】,3,
교양,GEDB001-47,미분적분학1,권순학,화09:00-10:15【31213】목10:30-11:45【31213】,3,
교양,GEDB001-48,미분적분학1,권순학,화10:30-11:45【31213】목09:00-10:15【31213】,3,
교양,GEDB001-49,미분적분학1,루이스사이몬,화12:00-13:15【85712】목13:30-14:45【85712】,3,
교양,GEDB001-50,미분적분학1,루이스사이몬,화13:30-14:45【85712】목12:00-13:15【85712】,3,
교양,GEDB001-51,미분적분학1,김창헌,화15:00-16:15【51308】목16:30-17:45【51308】,3,
교양,GEDB001-52,미분적분학1,이정찬,화16:30-17:45【51308】목15:00-16:15【51308】,3,
교양,GEDB001-53,미분적분학1,서이혁,금09:00-10:15【85702】금10:30-11:45【85702】,3,
교양,GEDB001-55,미분적분학1,김현수,금15:00-16:15【62351】금16:30-17:45【62351】,3,
교양,GEDB001-56,미분적분학1,년푸중,월09:00-10:15【51155】수10:30-11:45【51155】,3,
교양,GEDB001-57,미분적분학1,나다나엘가르얀토,월10:30-11:45【85713】수09:00-10:15【85713】,3,
교양,GEDB001-58,미분적분학1,조용승,금12:00-13:15【85702】금13:30-14:45【85702】,3,
교양,GEDB001-59,미분적분학1,김현수,월13:30-14:45【85702】수12:00-13:15【85702】,3,
교양,GEDB001-60,미분적분학1,이혜경,월15:00-16:15【85702】수16:30-17:45【85702】,3,
교양,GEDB001-61,미분적분학1,김응기,월16:30-17:45【26311】수15:00-16:15【26311】,3,
교양,GEDB001-62,미분적분학1,천창범,화09:00-10:15【61307】목10:30-11:45【61307】,3,
교양,GEDB001-63,미분적분학1,조나단액스텔,화12:00-13:15【51155】목13:30-14:45【51155】,3,
교양,GEDB001-64,미분적분학1,이정찬,화13:30-14:45【32255】목12:00-13:15【32255】,3,
교양,GEDB001-65,미분적분학1,조나단액스텔,화15:00-16:15【85613】목16:30-17:45【85613】,3,
교양,GEDB002-41,미분적분학2,이혜경,월09:00-10:15【85718】수10:30-11:45【85718】,3,
교양,GEDB031-41,미분적분학실습1,이재화,월15:00-15:50【51152】월16:00-16:50【51152】,1,
교양,GEDI009-41,사회학입문,이완수,금12:00-13:15【미지정】금13:30-14:45【미지정】,3,
교양,GEDB016-41,생명과학1,이재성,금12:00-13:15【51206】금13:30-14:45【51206】,3,
교양,GEDB016-42,생명과학1,존아임스,화10:30-11:45【85777】목09:00-10:15【85777】,3,
교양,GEDB016-43,생명과학1,이종호,화12:00-13:15【61307】목13:30-14:45【61307】,3,
교양,GEDB016-44,생명과학1,김홍숙,화13:30-14:45【61307】목12:00-13:15【61307】,3,
교양,GEDB016-45,생명과학1,이종호,화15:00-16:15【61307】목16:30-17:45【61307】,3,
교양,GEDB016-46,생명과학1,존아임스,화16:30-17:45【85718】목15:00-16:15【85718】,3,
교양,GEDB016-47,생명과학1,존아임스,월09:00-10:15【32255】수10:30-11:45【32255】,3,
교양,GEDB016-48,생명과학1,김진섭,월10:30-11:45【61307】수09:00-10:15【61307】,3,
교양,GEDB016-49,생명과학1,조홍백,월12:00-13:15【61307】수13:30-14:45【61307】,3,
교양,GEDB016-50,생명과학1,이석희,월15:00-16:15【61307】수16:30-17:45【61307】,3,
교양,GEDB016-51,생명과학1,최철용,월16:30-17:45【61307】수15:00-16:15【61307】,3,
교양,GEDB017-41,생명과학실험1,김철호,월11:00-11:50【32162A】월12:00-12:50【32162A】,1,
교양,GEDB017-42,생명과학실험1,김진섭,월13:00-13:50【32162A】월14:00-14:50【32162A】,1,
교양,GEDB017-43,생명과학실험1,이석희,화13:00-13:50【32162A】화14:00-14:50【32162A】,1,
교양,GEDB017-44,생명과학실험1,이석희,목11:00-11:50【32162A】목12:00-12:50【32162A】,1,
교양,GEDB017-45,생명과학실험1,배용수,수11:00-11:50【32162A】수12:00-12:50【32162A】,1,
교양,GEDB017-46,생명과학실험1,김철호,수13:00-13:50【32162A】수14:00-14:50【32162A】,1,
교양,GEDB017-47,생명과학실험1,이재성,목15:00-15:50【32162A】목16:00-16:50【32162A】,1,
교양,GEDB003-41,선형대수학,조나단액스텔,화09:00-10:15【22003】목10:30-11:45【22003】,3,
교양,GEDB003-42,선형대수학,나다나엘가르얀토,화10:30-11:45【85713】목09:00-10:15【85713】,3,
교양,GEDB003-43,선형대수학,정윤모,화15:00-16:15【51207】목16:30-17:45【51207】,3,
교양,GEDB003-44,선형대수학,나다나엘가르얀토,화16:30-17:45【85702】목15:00-16:15【85702】,3,
교양,GEDB003-45,선형대수학,조나단액스텔,금09:00-10:15【51206】금10:30-11:45【51206】,3,
교양,GEDI008-41,심리학입문,이경성,월10:30-11:45【미지정】수09:00-10:15【미지정】,3,
교양,GEDI004-41,역사학입문,이정민,월09:00-10:15【미지정】월10:30-11:45【미지정】,3,
교양,GEDB007-41,이산수학,이영수,화15:00-16:15【85718】목16:30-17:45【85718】,3,
교양,GEDB007-42,이산수학,루이스사이몬,화16:30-17:45【85712】목15:00-16:15【85712】,3,
교양,GEDB007-43,이산수학,이영수,화12:00-13:15【32255】목13:30-14:45【32255】,3,
교양,GEDB007-44,이산수학,설한국,화10:30-11:45【61307】목09:00-10:15【61307】,3,
교양,GEDB008-41,일반물리학1,최영일,월09:00-10:15【85702】수10:30-11:45【85702】,3,
교양,GEDB008-42,일반물리학1,박두선,월10:30-11:45【85712】수09:00-10:15【85712】,3,
교양,GEDB008-43,일반물리학1,최우석,월12:00-13:15【85712】수13:30-14:45【85712】,3,
교양,GEDB008-44,일반물리학1,오필열,월13:30-14:45【85712】수12:00-13:15【85712】,3,
교양,GEDB008-45,일반물리학1,랍라하예,월15:00-16:15【85713】수16:30-17:45【85713】,3,
교양,GEDB008-46,일반물리학1,홍승우,월16:30-17:45【85712】수15:00-16:15【85712】,3,
교양,GEDB008-47,일반물리학1,최한용,화09:00-10:15【51308】목10:30-11:45【51308】,3,
교양,GEDB008-48,일반물리학1,최한용,화10:30-11:45【51308】목09:00-10:15【51308】,3,
교양,GEDB008-49,일반물리학1,드리바데미시톨라,화12:00-13:15【62306】목13:30-14:45【62306】,3,
교양,GEDB008-50,일반물리학1,박성하,화13:30-14:45【62306】목12:00-13:15【62306】,3,
교양,GEDB008-51,일반물리학1,채경육,화15:00-16:15【85712】목16:30-17:45【85712】,3,
교양,GEDB008-52,일반물리학1,박일흥,화16:30-17:45【85713】목15:00-16:15【85713】,3,
교양,GEDB008-53,일반물리학1,안종열,금09:00-10:15【85712】금10:30-11:45【85712】,3,
교양,GEDB008-54,일반물리학1,송영재,금12:00-13:15【85713】금13:30-14:45【85713】,3,
교양,GEDB008-55,일반물리학1,카와이신스케,금15:00-16:15【85712】금16:30-17:45【85712】,3,
교양,GEDB008-56,일반물리학1,김영국,월09:00-10:15【85712】수10:30-11:45【85712】,3,
교양,GEDB008-57,일반물리학1,카르스텐로트,월10:30-11:45【61209】수09:00-10:15【61209】,3,
교양,GEDB008-58,일반물리학1,랍라하예,월12:00-13:15【85713】수13:30-14:45【85713】,3,
교양,GEDB008-59,일반물리학1,랍라하예,월13:30-14:45【85713】수12:00-13:15【85713】,3,
교양,GEDB008-60,일반물리학1,드리바데미시톨라,월15:00-16:15【85712】수16:30-17:45【85712】,3,
교양,GEDB008-61,일반물리학1,김기강,월16:30-17:45【85702】수15:00-16:15【85702】,3,
교양,GEDB008-62,일반물리학1,드리바데미시톨라,화09:00-10:15【85713】목10:30-11:45【85713】,3,
교양,GEDB008-63,일반물리학1,카와이신스케,화10:30-11:45【85718】목09:00-10:15【85718】,3,
교양,GEDB008-64,일반물리학1,카와이신스케,화12:00-13:15【85718】목13:30-14:45【85718】,3,
교양,GEDB008-65,일반물리학1,황의헌,화13:30-14:45【85713】목12:00-13:15【85713】,3,
교양,GEDB010-41,일반물리학2,복진모,화09:00-10:15【85712】목10:30-11:45【85712】,3,
교양,GEDB010-42,일반물리학2,박태호,화13:30-14:45【62351】목12:00-13:15【62351】,3,
교양,GEDB009-41,일반물리학실험1,최기영,월11:00-11:50【31252】월12:00-12:50【31252】,1,
교양,GEDB009-43,일반물리학실험1,최한용,월13:00-13:50【31252】월14:00-14:50【31252】,1,
교양,GEDB009-45,일반물리학실험1,한정훈,월15:00-15:50【31252】월16:00-16:50【31252】,1,
교양,GEDB009-46,일반물리학실험1,차승남,월15:00-15:50【31255】월16:00-16:50【31255】,1,
교양,GEDB009-47,일반물리학실험1,황정식,화11:00-11:50【31252】화12:00-12:50【31252】,1,
교양,GEDB009-48,일반물리학실험1,채경육,화11:00-11:50【31255】화12:00-12:50【31255】,1,
교양,GEDB009-49,일반물리학실험1,오필열,화13:00-13:50【31252】화14:00-14:50【31252】,1,
교양,GEDB009-50,일반물리학실험1,최한용,화13:00-13:50【31255】화14:00-14:50【31255】,1,
교양,GEDB009-51,일반물리학실험1,강원남,화15:00-15:50【31252】화16:00-16:50【31252】,1,
교양,GEDB009-52,일반물리학실험1,최우석,화15:00-15:50【31255】화16:00-16:50【31255】,1,
교양,GEDB009-53,일반물리학실험1,김윤배,수09:00-09:50【31252】수10:00-10:50【31252】,1,
교양,GEDB009-54,일반물리학실험1,황정식,수11:00-11:50【31252】수12:00-12:50【31252】,1,
교양,GEDB009-55,일반물리학실험1,카르스텐로트,수11:00-11:50【31255】수12:00-12:50【31255】,1,
교양,GEDB009-56,일반물리학실험1,홍승우,수13:00-13:50【31252】수14:00-14:50【31252】,1,
교양,GEDB009-57,일반물리학실험1,박성하,수13:00-13:50【31255】수14:00-14:50【31255】,1,
교양,GEDB009-58,일반물리학실험1,오필열,수15:00-15:50【31252】수16:00-16:50【31252】,1,
교양,GEDB009-59,일반물리학실험1,김윤배,수15:00-15:50【31255】수16:00-16:50【31255】,1,
교양,GEDB009-60,일반물리학실험1,채경육,목11:00-11:50【31252】목12:00-12:50【31252】,1,
교양,GEDB009-61,일반물리학실험1,최우석,목11:00-11:50【31255】목12:00-12:50【31255】,1,
교양,GEDB009-62,일반물리학실험1,김윤배,목13:00-13:50【31252】목14:00-14:50【31252】,1,
교양,GEDB009-63,일반물리학실험1,안종열,목13:00-13:50【31255】목14:00-14:50【31255】,1,
교양,GEDB009-64,일반물리학실험1,김윤배,목15:00-15:50【31252】목16:00-16:50【31252】,1,
교양,GEDB009-65,일반물리학실험1,안종열,목15:00-15:50【31255】목16:00-16:50【31255】,1,
교양,GEDB009-66,일반물리학실험1,김범준,금09:00-09:50【31252】금10:00-10:50【31252】,1,
교양,GEDB009-67,일반물리학실험1,카르스텐로트,금11:00-11:50【31252】금12:00-12:50【31252】,1,
교양,GEDB012-43,일반화학1,손성욱,월12:00-13:15【330102】수13:30-14:45【330102】,3,
교양,GEDB012-44,일반화학1,정덕영,월13:30-14:45【330102】수12:00-13:15【330102】,3,
교양,GEDB012-46,일반화학1,김성규,월16:30-17:45【330102】수15:00-16:15【330102】,3,
교양,GEDB012-47,일반화학1,김영독,화09:00-10:15【330102】목10:30-11:45【330102】,3,
교양,GEDB012-49,일반화학1,송창식,화12:00-13:15【330102】목13:30-14:45【330102】,3,
교양,GEDB012-50,일반화학1,김지만,화13:30-14:45【330102】목12:00-13:15【330102】,3,
교양,GEDB012-51,일반화학1,윤완수,화15:00-16:15【330102】목16:30-17:45【330102】,3,
교양,GEDB012-52,일반화학1,부진효,화16:30-17:45【330102】목15:00-16:15【330102】,3,
교양,GEDB013-41,일반화학실험1,박성호,월11:00-11:50【32201】월12:00-12:50【32201】,1,
교양,GEDB013-44,일반화학실험1,팽기욱,월13:00-13:50【32251】월14:00-14:50【32251】,1,
교양,GEDB013-45,일반화학실험1,손성욱,월15:00-15:50【32201】월16:00-16:50【32201】,1,
교양,GEDB013-48,일반화학실험1,손성욱,화11:00-11:50【32251】화12:00-12:50【32251】,1,
교양,GEDB013-49,일반화학실험1,류도현,화13:00-13:50【32201】화14:00-14:50【32201】,1,
교양,GEDB013-52,일반화학실험1,이진용,화15:00-15:50【32251】화16:00-16:50【32251】,1,
교양,GEDB013-53,일반화학실험1,박성호,수11:00-11:50【32201】수12:00-12:50【32201】,1,
교양,GEDB013-55,일반화학실험1,윤승수,수13:00-13:50【32201】수14:00-14:50【32201】,1,
교양,GEDB013-57,일반화학실험1,윤재숙,수15:00-15:50【32201】수16:00-16:50【32201】,1,
교양,GEDB013-58,일반화학실험1,팽기욱,수15:00-15:50【32251】수16:00-16:50【32251】,1,
교양,GEDB013-59,일반화학실험1,박성호,목11:00-11:50【32201】목12:00-12:50【32201】,1,
교양,GEDB013-62,일반화학실험1,팽기욱,목13:00-13:50【32251】목14:00-14:50【32251】,1,
교양,GEDB013-64,일반화학실험1,손성욱,목15:00-15:50【32251】목16:00-16:50【32251】,1,
교양,GEDB028-41,확률및통계,길이만,월09:00-10:15【22319】수10:30-11:45【22319】,3,
교양,GEDB028-42,확률및통계,길이만,월10:30-11:45【22319】수09:00-10:15【22319】,3,
교양,GEDB028-43,확률및통계,송장근,화12:00-13:15【22409】목13:30-14:45【22409】,3,
교양,GEDB028-44,확률및통계,윤석호,화13:30-14:45【21534】목12:00-13:15【21534】,3,
교양,GEDH091-01,게임과인문학,강신규,월18:00-19:15【50307】월19:30-20:45【50307】,3,
전공/전공기반,DKL2006-01,고전소설의이해,임형택,화13:30-14:45【미지정】목12:00-13:15【미지정】,3,
교양,GEDH093-01,고전속의자유,박정하,수09:00-10:15【50105】수10:30-11:45【50105】,3,
교양,GEDH092-01,고전속의행복,원만희,화10:30-11:45【50307】목09:00-10:15【50307】,3,
교양,GEDH027-I1,그리스로마신화의이해,이형구,【iCampus 수업】,3,
교양,GEDH047-01,대중예술의이해,고규흔,월10:30-11:45【62603】수09:00-10:15【62603】,3,
교양,GEDH077-01,대중음악의이해,김효경,목09:00-10:15【31603】목10:30-11:45【31603】,3,
교양,GEDH010-01,독일문화의이해,박미리,화12:00-13:15【미지정】목13:30-14:45【미지정】,3,
전공/전공심화,GER3033-01,독일어권공연예술,이호성,화15:00-16:15【미지정】목16:30-17:45【미지정】,3,
전공/전공심화,COS3016-01,동서비교윤리학,백영선,화16:30-17:45【미지정】목15:00-16:15【미지정】,3,
교양,GEDH083-01,동서양지식문화의이해,김경호,월13:30-14:45【33304】수12:00-13:15【33304】,3,
교양,GEDH069-01,동아시아문학의이해,박소현,화16:30-17:45【31603】목15:00-16:15【31603】,3,
교양,GEDH006-01,동양의지혜,김세호,월12:00-13:15【미지정】수13:30-14:45【미지정】,3,
교양,GEDH012-01,러시아문화의이해,이규영,월09:00-10:15【미지정】월10:30-11:45【미지정】,3,
전공/전공기반,RUS2011-01,러시아예술의이해,이훈석,화09:00-10:15【미지정】화10:30-11:45【미지정】,3,
교양,GEDH064-01,문예창작의이해,이규배,월15:00-16:15【미지정】수16:30-17:45【미지정】,3,
전공/전공기반,SOC2008-01,문화사회학,박치현,화09:00-10:15【61602】화10:30-11:45【61602】,3,
전공/전공기반,GER3034-01,문화속의젠더,홍이정,월10:30-11:45【미지정】수09:00-10:15【미지정】,3,
교양,GEDH021-01,문화인류학,이경미,화09:00-10:15【미지정】화10:30-11:45【미지정】,3,
교양,GEDH079-01,비교종교학의이해,임부연,화09:00-10:15【31311】화10:30-11:45【31311】,3,
교양,GEDH034-I1,사랑과문학,이지순,【iCampus 수업】,3,
교양,GEDH023-01,사랑의심리,김금미,월09:00-10:15【61802】월10:30-11:45【61802】,3,
교양,GEDH032-01,생명의료윤리,임종식,월15:00-16:15【50106】수16:30-17:45【50106】,3,
교양,GEDH035-01,세계의정원과문화,김도훈,금13:00-13:50【50106】금14:00-14:50【50106】,3,
교양,GEDH078-01,시문학과예술가곡,이지현,금12:00-13:15【61602】금13:30-14:45【61602】,3,
교양,GEDH065-I1,연극과문화,김동욱,【iCampus 수업】,3,
전공/전공기반,ENG2013-01,영미드라마입문,김유,화13:30-14:45【미지정】목12:00-13:15【미지정】,3,
교양,GEDH008-01,영미문화의이해,이강선,화09:00-10:15【미지정】목10:30-11:45【미지정】,3,
교양,GEDH070-01,예술로보는동아시아,고연희,월12:00-13:15【31406】수13:30-14:45【31406】,3,
교양,GEDH019-I1,예술사,이진민,【iCampus 수업】,3,
교양,GEDH059-01,예술의말과생각,오종우,금12:00-13:15【50307】금13:30-14:45【50307】,3,
교양,GEDH040-01,유럽고도의역사와문화,정기호,수11:00-11:50【31308】수12:00-12:50【31308】,3,
전공/전공기반,PHL2003-01,윤리학,박필배,수09:00-10:15【미지정】수10:30-11:45【미지정】,3,
교양,GEDH018-02,음악의이해,이지현,화09:00-10:15【62705】목10:30-11:45【62705】,3,
교양,GEDH018-I1,음악의이해,이지현,【iCampus 수업】,3,
교양,GEDH058-01,인문학고전읽기,김경훤,수18:00-19:15【31311】수19:30-20:45【31311】,3,
교양,GEDH013-01,일본문화의이해,김영남,금18:00-19:15【미지정】금19:30-20:45【미지정】,3,
전공/전공기반,PSD2007-01,정치이데올로기론,윤비,화13:30-14:45【61801】목12:00-13:15【61801】,3,
전공/전공심화,PHL3013-01,철학적인간학,조정옥,월18:00-19:15【미지정】월19:30-20:45【미지정】,3,
교양,GEDH011-I1,프랑스문화의이해,홍성호,【iCampus 수업】,3,
교양,GEDH076-01,한국사상과문화의이해,정연수,화13:30-14:45【31703】목12:00-13:15【31703】,3,
교양,GEDH071-01,한국의문화유산과공간,임태승,목09:00-10:15【50106】목10:30-11:45【50106】,3,
교양,GEDH063-01,한자와한문의세계,이돈석,금15:00-16:15【31409】금16:30-17:45【31409】,3,
전공/전공기반,DKL2011-01,현대소설의이해,오혜진,금09:00-10:15【미지정】금10:30-11:45【미지정】,3,
전공/전공기반,DKL2011-02,현대소설의이해,장지영,화15:00-16:15【미지정】목16:30-17:45【미지정】,3,
교양,GEDH095-41,동서양의세계유산,이규석,월13:30-14:45【62351】수12:00-13:15【62351】,3,
교양,GEDH068-41,동아시아의상호소통과한자문명,임영길,화09:00-10:15【26509】목10:30-11:45【26509】,3,
